year,month,day,cityid,freq,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inperson,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional,date,Outcome,Location,Magnitude,GameDay,PostGame
2018,12,31,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,12/31/18,,,,0,1
2020,1,1,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/1/20,,,,0,1
2020,1,2,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/2/20,,,,0,0
2020,1,3,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/3/20,,,,0,0
2020,1,4,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/4/20,,,,0,0
2020,1,5,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/5/20,,,,0,0
2020,1,6,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/6/20,,,,0,0
2020,1,7,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/7/20,,,,0,0
2020,1,8,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/8/20,,,,0,0
2020,1,9,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/9/20,,,,0,0
2020,1,10,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/10/20,,,,0,0
2020,1,11,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/11/20,,,,0,0
2020,1,12,23,d,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1/12/20,,,,0,0
2020,1,13,23,d,0.0141,-0.0115,-0.0389,-0.0485,0.0218,-0.00251,0.019,0.0566,0.0456,0.0147,0.0832,-0.00892,-0.063,-0.0117,0.0428,0.0792,0.00858,0.00337,0,1/13/20,,,,0,0
2020,1,14,23,d,-0.0247,0.0826,-0.037,0.0284,0.0661,0.00114,0.0595,0.0552,0.0551,0.278,-0.0266,-0.0621,-0.027,-0.0686,-0.0781,-0.225,0.0526,0.0507,0,1/14/20,,,,0,0
2020,1,15,23,d,-0.0338,0.058,-0.0296,0.00705,0.0296,-0.00732,0.0283,0.0229,0.00986,0.192,-0.125,-0.0553,0.0307,-0.0782,-0.0518,-0.2,0.0229,0.0228,0,1/15/20,,,,0,0
2020,1,16,23,d,-0.0457,0.101,-0.0481,-0.0168,0.0324,-0.0714,0.029,0.00844,-0.017,0.157,-0.0716,-0.0526,0.0423,-0.0815,-0.035,-0.168,0.0108,0.012,0,1/16/20,,,,0,0
2020,1,17,23,d,-0.0372,0.159,-0.0545,-0.00624,0.0875,-0.104,0.0416,0.00499,0.0359,-0.0247,0.0184,-0.0368,0.0552,-0.101,0.025,-0.164,0.019,0.0281,0,1/17/20,,,,0,0
2020,1,18,23,d,-0.0395,0.187,-0.0502,0.0129,0.0997,-0.106,0.0377,-0.0137,0.0358,0.00992,-0.0101,-0.0636,-0.0571,-0.0686,-0.159,-0.159,0.0109,0.0267,0,1/18/20,,,,0,0
2020,1,19,23,d,-0.0153,0.157,0.00063,0.146,0.0615,-0.0537,0.0332,0.0021,-0.00874,-0.0444,-0.014,-0.0147,0.0146,-0.0497,-0.0298,-0.132,0.0123,0.0186,0,1/19/20,,,,0,0
2020,1,20,23,d,0.00401,0.123,0.00606,0.154,0.0428,0.00797,0.0233,-0.0544,-0.0389,-0.132,-0.03,-0.00844,0.0323,-0.0251,0.128,-0.0952,-0.0231,-0.00444,0,1/20/20,,,,0,0
2020,1,21,23,d,0.0246,0.0879,0.0274,0.135,0.0265,-0.0532,0.0133,-0.0327,-0.0341,-0.122,0.0892,0.0458,0.0445,0.0464,-0.0746,-0.0587,-0.0131,-0.00312,0,1/21/20,,,,0,0
2020,1,22,23,d,0.0272,0.136,0.0101,0.117,0.0608,-0.069,0.016,-0.0255,0.0054,-0.14,0.108,0.0214,-0.00117,0.0709,-0.139,-0.0454,-0.00943,-0.00291,0,1/22/20,,,,0,0
2020,1,23,23,d,0.0239,0.122,0.0283,0.125,0.0533,-0.0662,0.00807,-0.0107,0.003,-0.0602,0.12,0.0365,-0.0471,0.0658,-0.219,0.0283,-0.00942,-0.0129,0,1/23/20,,,,0,0
2020,1,24,23,d,0.0421,-0.016,0.0135,0.155,0.0231,0.00138,-0.0019,-0.0353,0.0115,-0.0448,-0.0295,0.0687,-0.0243,0.12,-0.184,0.0508,-0.0154,-0.00851,0,1/24/20,,,,0,0
2020,1,25,23,d,0.0426,0.0123,0.0768,0.169,-0.0255,0.00786,-0.0127,-0.0119,-0.0508,0.0599,-0.0368,0.0798,0.0285,0.0896,-0.101,0.153,-0.0127,-0.018,0,1/25/20,,,,0,0
2020,1,26,23,d,0.00762,-0.0853,0.0186,0.121,-0.0693,-0.0699,-0.0364,-0.0263,-0.0567,-0.0449,-0.0357,0.0294,-0.0483,0.0742,-0.155,0.124,-0.0739,-0.103,0,1/26/20,,,,0,0
2020,1,27,23,d,-0.0226,-0.0773,-0.0129,-0.0164,-0.06,-0.0583,-0.0329,-0.136,-0.0893,-0.0257,-0.0475,-0.00709,-0.0436,0.0719,-0.24,0.0501,-0.0546,-0.134,0,1/27/20,,,,0,0
2020,1,28,23,d,-0.053,-0.218,-0.0162,-0.00867,-0.159,-0.0368,-0.146,-0.161,-0.115,-0.102,-0.0856,-0.00802,-0.0437,0.021,-0.286,0.0698,-0.145,-0.143,0,1/28/20,,,,0,0
2020,1,29,23,d,-0.0674,-0.236,0.0133,0.0251,-0.156,0.00159,-0.144,-0.149,-0.0959,0.0151,-0.0843,-0.0271,-0.0788,-0.0169,-0.284,0.00453,-0.128,-0.124,0,1/29/20,,,,0,0
2020,1,30,23,d,-0.0497,-0.231,0.0118,-0.143,-0.159,0.0518,-0.111,-0.11,-0.109,-0.0588,-0.126,-0.0337,0.0187,-0.0151,-0.136,-0.09,0.00333,-0.0754,0,1/30/20,,,,0,0
2020,1,31,23,d,-0.072,-0.218,0.0143,-0.156,-0.154,0.00691,-0.108,-0.0698,-0.109,-0.0902,-0.0604,-0.0805,-0.0122,-0.0254,-0.24,-0.0201,-0.0699,-0.0785,0,1/31/20,,,,0,0
2020,2,1,23,d,-0.00836,-0.0376,0.039,-0.106,-0.0133,0.0309,-0.0151,-0.0242,0.00401,0.0314,-0.0053,-0.000799,0.0755,-0.00113,-0.134,-0.0489,0.0419,0.0713,0,2/1/20,,,,0,0
2020,2,2,23,d,-0.011,-0.0296,0.0294,-0.103,-0.00399,0.141,-0.0115,0.00527,0.0141,0.065,-0.046,-0.00583,0.107,-0.0125,0.136,-0.0777,0.0612,0.1,0,2/2/20,,,,0,0
2020,2,3,23,d,0.00413,-0.0122,0.0278,-0.0375,-0.0301,0.128,-0.0031,0.0448,-0.0434,0.0684,-0.0462,0.0384,0.128,-0.00314,0.0685,-0.0136,0.0592,0.0659,0,2/3/20,,,,0,0
2020,2,4,23,d,0.0222,-0.0218,0.0262,-0.0235,-0.0146,0.17,0.0263,0.0777,-0.0043,0.189,0.277,0.054,0.183,-0.00852,0.00192,-0.0228,0.0469,0.0622,0,2/4/20,,,,0,0
2020,2,5,23,d,0.0231,0.0899,0.0141,0.116,0.0162,0.104,0.0466,0.0714,-0.0359,0.0646,-0.0466,0.0188,0.0505,0.0176,-0.065,-0.0698,0.0781,0.0798,0,2/5/20,,,,0,0
2020,2,6,23,d,0.0379,0.0708,0.0312,0.222,0.0299,0.0978,0.0597,0.129,-0.000868,0.0667,0.0797,0.0241,-0.0294,0.037,-0.28,0.00126,0.0822,0.05,0,2/6/20,,,,0,0
2020,2,7,23,d,0.0563,0.0714,0.0104,0.272,0.0215,0.0742,0.0559,0.104,-0.0153,0.024,-0.0283,0.0388,-0.0474,0.0719,-0.245,-0.0855,0.058,0.0278,0,2/7/20,,,,0,0
2020,2,8,23,d,0.0291,0.0638,-0.00382,0.353,0.0254,0.0445,0.0439,0.0765,-0.00431,-0.0917,-0.0681,-0.0156,-0.127,0.0756,-0.277,-0.0871,0.0282,-0.00182,0,2/8/20,,,,0,0
2020,2,9,23,d,0.0297,-0.00219,0.0199,0.408,-0.041,0.0555,0.0132,0.0875,-0.0703,-0.118,-0.0473,-0.0172,-0.106,0.0934,-0.333,-0.0886,0.0111,-0.0331,0,2/9/20,,,,0,0
2020,2,10,23,d,0.0196,0.0114,0.0281,0.402,-0.0248,0.103,0.0236,0.112,-0.0536,0.0152,-0.0417,-0.0471,-0.12,0.0836,-0.296,-0.153,0.0491,0.0128,0,2/10/20,,,,0,0
2020,2,11,23,d,0.0189,0.001,-0.0145,0.532,-0.0513,0.0504,0.0237,0.132,-0.0915,-0.0288,-0.188,-0.0795,-0.177,0.125,-0.422,-0.207,0.0263,-0.0328,0,2/11/20,,,,0,0
2020,2,12,23,d,0.0217,-0.035,-0.0129,0.352,-0.0521,0.104,0.0251,0.146,-0.0674,-0.092,-0.141,-0.0568,-0.134,0.113,-0.272,-0.152,0.0504,-0.00374,0,2/12/20,,,,0,0
2020,2,13,23,d,0.00284,-0.0668,-0.0395,0.299,-0.0979,0.0982,0.00257,0.0415,-0.0796,-0.126,-0.0326,-0.055,-0.0719,0.122,-0.0575,-0.193,0.0123,-0.0447,0,2/13/20,,,,0,0
2020,2,14,23,d,-0.0157,-0.115,-0.0756,0.211,-0.0789,0.0731,-0.0148,0.048,-0.0479,-0.0969,0.0214,-0.0786,0.0178,0.0759,-0.262,-0.288,0.00565,-0.0199,0,2/14/20,,,,0,0
2020,2,15,23,d,-0.0381,-0.14,-0.0892,0.329,-0.107,0.0633,-0.0401,0.00907,-0.0795,-0.036,-0.0287,-0.0852,0.0638,0.00968,-0.265,-0.316,-0.00373,-0.0119,0,2/15/20,,,,0,0
2020,2,16,23,d,-0.022,-0.115,-0.101,0.277,-0.0578,0.0353,-0.0054,0.0323,-0.00274,-0.0223,-0.00829,-0.0771,0.0546,0.0279,-0.191,-0.252,0.0132,0.000911,0,2/16/20,,,,0,0
2020,2,17,23,d,-0.0481,-0.175,-0.111,0.231,-0.0907,0.0224,-0.0393,0.0101,-0.0137,-0.03,-0.0694,-0.101,0.00831,-0.00631,-0.0769,-0.267,0.00861,-0.00312,0,2/17/20,,,,0,0
2020,2,18,23,d,-0.0434,-0.138,-0.13,0.132,-0.0525,-0.0211,-0.0183,0.00338,0.0217,-0.169,0.0896,-0.101,0.0561,-0.000904,-0.202,-0.292,-0.00862,-0.00714,0,2/18/20,,,,0,0
2020,2,19,23,d,-0.0424,-0.123,-0.138,0.206,-0.078,-0.0437,-0.00757,-0.0495,-0.0405,-0.163,0.0672,-0.0846,0.085,-0.000734,-0.203,-0.24,-0.0414,-0.0366,0,2/19/20,,,,0,0
2020,2,20,23,d,-0.0136,-0.0725,-0.117,0.284,-0.0303,-0.0126,-0.00829,-0.0211,0.00813,-0.053,0.0844,-0.0551,0.143,0.0218,-0.192,-0.206,-0.00512,-0.0152,0,2/20/20,,,,0,0
2020,2,21,23,d,0.000193,-0.0423,-0.0825,0.379,-0.000562,0.00721,0.000829,-0.0237,0.0335,0.129,0.155,-0.0366,0.0274,0.000378,-0.0203,-0.177,0.0117,0.0321,0,2/21/20,,,,0,0
2020,2,22,23,d,0.0189,-0.0234,-0.0648,0.294,0.0182,-0.0316,0.0135,0.0156,0.052,-0.0684,0.285,0.0128,0.0994,0.038,-0.0605,-0.0999,0.0058,-0.00123,0,2/22/20,,,,0,0
2020,2,23,23,d,-0.00735,-0.0405,-0.0484,0.299,-0.00966,-0.0551,-0.0105,-0.00626,0.0163,-0.0761,0.334,-0.00774,0.0405,0.00421,-0.26,-0.174,-0.0189,-0.0273,0,2/23/20,,,,0,0
2020,2,24,23,d,0.0016,-0.085,-0.0476,0.325,-0.023,-0.108,-0.00883,-0.0269,0.0265,-0.197,0.275,0.0238,0.0334,-0.00884,-0.183,-0.143,-0.0323,-0.0362,0,2/24/20,,,,0,0
2020,2,25,23,d,-0.0013,-0.0875,-0.0354,0.361,-0.0218,-0.0419,-0.0212,-0.0495,0.0328,-0.0698,0.179,0.0298,-0.0496,-0.0548,-0.0757,-0.112,-0.0187,0.000045,0,2/25/20,,,,0,0
2020,2,26,23,d,0.0268,-0.063,-0.00176,0.278,0.0359,-0.0223,0.0148,0.0457,0.0711,0.00303,-0.0201,0.00379,-0.0119,0.00447,0.0912,-0.0804,0.0322,0.0433,0,2/26/20,,,,0,0
2020,2,27,23,d,0.0059,-0.0263,-0.0116,0.161,0.0158,-0.0572,0.0055,0.0375,0.0512,0.0294,0.0237,-0.0277,-0.117,-0.0214,0.199,-0.0837,0.0122,-0.00271,0,2/27/20,,,,0,0
2020,2,28,23,d,-0.00993,0.019,-0.0397,0.0772,0.0687,-0.0179,0.0114,0.0411,0.0728,-0.0733,-0.225,-0.0717,-0.0472,0.0171,0.198,-0.0955,0.0662,0.0847,0,2/28/20,,,,0,0
2020,2,29,23,d,0.0142,0.0449,-0.037,0.051,0.0624,0.00985,0.0195,0.0474,0.0772,-0.0328,-0.197,-0.042,-0.0994,0.0534,0.345,0.0133,0.0834,0.104,0,2/29/20,,,,0,0
2020,3,1,23,d,0.0158,0.0429,-0.00797,-0.0115,0.0966,0.0345,0.0485,0.05,0.144,0.108,-0.209,-0.0427,-0.11,0.00689,0.369,0.0446,0.1,0.129,0,3/1/20,,,,0,0
2020,3,2,23,d,0.0247,0.097,-0.02,-0.0458,0.138,0.053,0.07,0.0865,0.174,0.139,-0.179,-0.0517,-0.0578,0.013,0.355,-0.0184,0.127,0.151,0,3/2/20,,,,0,0
2020,3,3,23,d,0.0614,0.117,-0.00113,-0.00627,0.146,0.0966,0.0856,0.111,0.171,0.225,-0.157,-0.0177,-0.0117,0.0823,0.651,-0.018,0.145,0.166,0,3/3/20,,,,0,0
2020,3,4,23,d,0.034,0.123,0.0363,0.0398,0.0918,0.125,0.0644,0.118,0.0709,0.151,-0.171,-0.0294,-0.0247,0.0371,0.326,-0.0699,0.127,0.132,0,3/4/20,,,,0,0
2020,3,5,23,d,0.0423,0.0995,0.0351,0.0671,0.0552,0.139,0.0684,0.105,0.0569,0.0115,-0.0101,0.00404,-0.00603,0.00843,0.159,-0.0234,0.113,0.118,0,3/5/20,,,,0,0
2020,3,6,23,d,0.0512,0.0456,0.0412,0.119,0.0374,0.0923,0.058,0.0985,0.0287,0.069,0.0397,0.0482,0.0636,-0.0042,0.145,-0.00568,0.0902,0.0858,0,3/6/20,,,,0,0
2020,3,7,23,d,0.0595,0.0829,0.0569,0.152,0.0436,0.0739,0.0846,0.139,0.0109,0.00366,0.158,0.0447,0.0864,0.00642,0.323,-0.0691,0.0857,0.0549,0,3/7/20,,,,0,0
2020,3,8,23,d,0.0616,0.142,0.016,0.122,0.0444,0.0366,0.0687,0.132,-0.027,-0.0663,0.139,0.0216,0.142,0.072,0.269,-0.133,0.0783,0.0469,0,3/8/20,,,,0,0
2020,3,9,23,d,0.0549,0.0881,0.0347,0.185,0.0188,0.0499,0.0735,0.163,-0.0323,-0.0354,0.11,0.0298,0.157,0.0655,0.252,-0.148,0.0895,0.0482,0,3/9/20,,,,0,0
2020,3,10,23,d,0.0244,0.0423,-0.0421,0.128,-0.0129,0.00412,0.0569,0.177,-0.0532,0.00385,0.114,-0.0189,0.0604,0.0359,0.248,-0.19,0.0745,0.019,0,3/10/20,,,,0,0
2020,3,11,23,d,0.00689,0.0416,-0.0268,0.0517,0.035,0.0144,0.0738,0.206,0.0261,-0.0885,0.173,-0.0173,0.125,0.0151,0.335,-0.191,0.0821,0.0162,0,3/11/20,,,,0,0
2020,3,12,23,d,0.0171,0.0849,-0.0437,-0.0538,0.0888,-0.0779,0.132,0.396,0.094,0.0522,0.128,-0.0457,0.0883,0.011,0.374,-0.203,0.192,0.0632,0,3/12/20,,,,0,0
2020,3,13,23,d,0.00114,-0.0671,-0.129,-0.184,0.0793,-0.0951,0.148,0.578,0.141,-0.0363,0.0809,-0.0886,0.0616,0.00267,0.301,-0.245,0.22,0.0486,0,3/13/20,,,,0,0
2020,3,14,23,d,-0.0265,-0.0237,-0.158,-0.239,0.0545,-0.0479,0.206,0.663,0.118,0.0505,0.0648,-0.134,-0.00524,-0.0439,0.0451,-0.334,0.249,0.0759,0,3/14/20,,,,0,0
2020,3,15,23,d,-0.0368,-0.151,-0.187,-0.23,-0.0154,-0.0153,0.18,0.708,0.0969,0.204,0.0437,-0.16,-0.0248,-0.0508,0.00786,-0.285,0.277,0.0527,0,3/15/20,,,,0,0
2020,3,16,23,d,-0.0247,-0.189,-0.224,-0.219,0.00311,0.0173,0.168,0.868,0.0891,0.225,0.0496,-0.177,-0.0166,-0.0654,0.149,-0.309,0.26,0.0972,0,3/16/20,,,,0,0
2020,3,17,23,d,-0.0306,-0.275,-0.291,-0.0975,-0.0338,0.0172,0.249,0.965,0.156,0.203,-0.0669,-0.198,-0.00774,-0.0629,0.109,-0.315,0.367,0.0616,0,3/17/20,,,,0,0
2020,3,18,23,d,-0.0435,-0.337,-0.286,-0.153,-0.0858,0.0764,0.239,1,0.11,0.296,-0.162,-0.306,-0.0477,-0.0953,0.121,-0.446,0.376,0.0537,0,3/18/20,,,,0,0
2020,3,19,23,d,-0.124,-0.399,-0.396,-0.126,-0.152,-0.0803,0.132,0.9,0.066,0.235,-0.214,-0.299,-0.0963,-0.117,0.0497,-0.44,0.209,-0.06,0,3/19/20,,,,0,0
2020,3,20,23,d,-0.115,-0.449,-0.448,-0.148,-0.194,-0.00683,0.137,0.841,0.0274,0.379,-0.323,-0.404,-0.185,-0.105,0.078,-0.499,0.251,-0.0471,0,3/20/20,,,,0,0
2020,3,21,23,d,-0.151,-0.523,-0.5,-0.222,-0.22,-0.0257,0.123,0.793,0.07,0.45,-0.359,-0.453,-0.199,-0.116,-0.0612,-0.584,0.176,-0.0944,0,3/21/20,,,,0,0
2020,3,22,23,d,-0.189,-0.585,-0.552,-0.25,-0.254,-0.129,0.0966,0.73,0.0429,0.288,-0.382,-0.502,-0.265,-0.11,-0.144,-0.66,0.159,-0.144,0,3/22/20,,,,0,0
2020,3,23,23,d,-0.212,-0.616,-0.568,-0.34,-0.296,-0.193,0.0585,0.6,-0.0213,0.158,-0.501,-0.522,-0.359,-0.115,-0.312,-0.679,0.117,-0.167,0,3/23/20,,,,0,0
2020,3,24,23,d,-0.258,-0.632,-0.602,-0.36,-0.303,-0.216,0.0205,0.511,-0.00115,0.0389,-0.519,-0.576,-0.328,-0.14,-0.367,-0.691,0.0307,-0.227,0,3/24/20,,,,0,0
2020,3,25,23,d,-0.277,-0.631,-0.639,-0.557,-0.312,-0.246,-0.0307,0.446,-0.0162,-0.0486,-0.528,-0.593,-0.411,-0.145,-0.29,-0.663,0.0349,-0.259,0,3/25/20,,,,0,0
2020,3,26,23,d,-0.289,-0.607,-0.643,-0.641,-0.307,-0.241,-0.0525,0.388,-0.0265,0.0668,-0.536,-0.611,-0.405,-0.137,-0.283,-0.719,-0.0248,-0.249,0,3/26/20,,,,0,0
2020,3,27,23,d,-0.308,-0.604,-0.65,-0.637,-0.323,-0.201,-0.0935,0.265,-0.0685,0.106,-0.592,-0.64,-0.465,-0.22,-0.301,-0.76,-0.0613,-0.245,0,3/27/20,,,,0,0
2020,3,28,23,d,-0.356,-0.611,-0.65,-0.671,-0.373,-0.255,-0.132,0.197,-0.108,-0.128,-0.571,-0.642,-0.507,-0.227,-0.503,-0.75,-0.0888,-0.277,0,3/28/20,,,,0,0
2020,3,29,23,d,-0.356,-0.596,-0.661,-0.633,-0.355,-0.201,-0.17,0.175,-0.134,-0.198,-0.556,-0.645,-0.502,-0.238,-0.498,-0.762,-0.13,-0.299,0,3/29/20,,,,0,0
2020,3,30,23,d,-0.352,-0.605,-0.645,-0.636,-0.352,-0.185,-0.158,0.238,-0.11,-0.0939,-0.548,-0.646,-0.51,-0.241,-0.542,-0.792,-0.104,-0.293,0,3/30/20,,,,0,0
2020,3,31,23,d,-0.34,-0.586,-0.642,-0.65,-0.346,-0.187,-0.15,0.253,-0.121,-0.104,-0.579,-0.638,-0.521,-0.243,-0.511,-0.737,-0.0932,-0.288,0,3/31/20,,,,0,0
2020,4,1,23,d,-0.335,-0.597,-0.646,-0.728,-0.346,-0.165,-0.154,0.238,-0.111,-0.167,-0.576,-0.611,-0.418,-0.25,-0.572,-0.653,-0.0937,-0.284,0,4/1/20,,,,0,0
2020,4,2,23,d,-0.331,-0.604,-0.638,-0.757,-0.352,-0.141,-0.148,0.246,-0.114,-0.28,-0.616,-0.608,-0.364,-0.25,-0.585,-0.659,-0.0892,-0.282,0,4/2/20,,,,0,0
2020,4,3,23,d,-0.303,-0.598,-0.612,-0.759,-0.359,-0.184,-0.15,0.276,-0.129,-0.364,-0.577,-0.566,-0.246,-0.194,-0.593,-0.632,-0.104,-0.312,0,4/3/20,,,,0,0
2020,4,4,23,d,-0.289,-0.62,-0.613,-0.754,-0.409,-0.151,-0.18,0.257,-0.211,-0.264,-0.548,-0.546,-0.205,-0.149,-0.487,-0.573,-0.107,-0.307,0,4/4/20,,,,0,0
2020,4,5,23,d,-0.291,-0.623,-0.6,-0.786,-0.413,-0.155,-0.181,0.267,-0.224,-0.175,-0.566,-0.548,-0.229,-0.16,-0.464,-0.575,-0.104,-0.307,0,4/5/20,,,,0,0
2020,4,6,23,d,-0.293,-0.616,-0.605,-0.775,-0.419,-0.133,-0.208,0.184,-0.235,-0.302,-0.57,-0.553,-0.244,-0.173,-0.406,-0.578,-0.134,-0.302,0,4/6/20,,,,0,0
2020,4,7,23,d,-0.305,-0.598,-0.605,-0.761,-0.412,-0.0901,-0.203,0.173,-0.247,-0.147,-0.567,-0.578,-0.271,-0.184,-0.149,-0.67,-0.129,-0.286,0,4/7/20,,,,0,0
2020,4,8,23,d,-0.292,-0.605,-0.589,-0.785,-0.399,-0.12,-0.193,0.2,-0.205,-0.141,-0.613,-0.569,-0.344,-0.148,-0.122,-0.598,-0.115,-0.274,0,4/8/20,,,,0,0
2020,4,9,23,d,-0.301,-0.602,-0.596,-0.758,-0.404,-0.17,-0.206,0.202,-0.217,-0.17,-0.57,-0.575,-0.422,-0.154,-0.145,-0.597,-0.142,-0.309,0,4/9/20,,,,0,0
2020,4,10,23,d,-0.334,-0.603,-0.623,-0.805,-0.396,-0.159,-0.204,0.194,-0.196,-0.175,-0.553,-0.623,-0.584,-0.227,-0.211,-0.626,-0.142,-0.304,0,4/10/20,,,,0,0
2020,4,11,23,d,-0.33,-0.562,-0.609,-0.818,-0.367,-0.142,-0.179,0.26,-0.144,-0.187,-0.587,-0.634,-0.609,-0.274,-0.109,-0.662,-0.113,-0.255,0,4/11/20,,,,0,0
2020,4,12,23,d,-0.333,-0.579,-0.611,-0.806,-0.359,-0.11,-0.178,0.204,-0.13,-0.199,-0.576,-0.629,-0.597,-0.268,-0.0586,-0.654,-0.114,-0.271,0,4/12/20,,,,0,0
2020,4,13,23,d,-0.352,-0.574,-0.627,-0.843,-0.367,-0.162,-0.191,0.175,-0.155,-0.214,-0.591,-0.641,-0.608,-0.279,0.015,-0.649,-0.143,-0.296,0,4/13/20,,,,0,0
2020,4,14,23,d,-0.339,-0.585,-0.624,-0.855,-0.338,-0.181,-0.177,0.173,-0.0781,-0.256,-0.55,-0.604,-0.585,-0.279,-0.409,-0.666,-0.127,-0.273,0,4/14/20,,,,0,0
2020,4,15,23,d,-0.304,-0.53,-0.615,-0.814,-0.295,-0.0623,-0.159,0.176,-0.0512,-0.225,-0.514,-0.62,-0.587,-0.203,0.162,-0.673,-0.0769,-0.186,0,4/15/20,,,,0,0
2020,4,16,23,d,-0.273,-0.522,-0.599,-0.809,-0.279,-0.0464,-0.139,0.128,-0.0265,-0.166,-0.432,-0.614,-0.567,-0.171,0.236,-0.702,-0.0508,-0.158,0,4/16/20,,,,0,0
2020,4,17,23,d,-0.237,-0.505,-0.58,-0.787,-0.271,0.0172,-0.13,0.115,-0.037,-0.24,-0.41,-0.584,-0.516,-0.0964,0.307,-0.67,-0.0402,-0.126,0,4/17/20,,,,0,0
2020,4,18,23,d,-0.226,-0.518,-0.572,-0.778,-0.266,0.0213,-0.145,0.0929,-0.00433,-0.282,-0.428,-0.574,-0.461,-0.0479,0.162,-0.682,-0.0524,-0.132,0,4/18/20,,,,0,0
2020,4,19,23,d,-0.223,-0.508,-0.57,-0.791,-0.232,0.00141,-0.133,0.0463,0.0528,-0.244,-0.432,-0.581,-0.476,-0.0439,0.456,-0.698,-0.027,-0.0744,0,4/19/20,,,,0,0
2020,4,20,23,d,-0.216,-0.501,-0.557,-0.758,-0.242,0.00303,-0.149,-0.00562,0.0164,-0.277,-0.386,-0.573,-0.476,-0.00983,0.474,-0.71,-0.0523,-0.0842,0,4/20/20,,,,0,0
2020,4,21,23,d,-0.186,-0.472,-0.549,-0.737,-0.196,0.0709,-0.115,0.0308,0.045,-0.16,-0.349,-0.586,-0.488,0.0516,0.651,-0.794,-0.0244,-0.0959,0,4/21/20,,,,0,0
2020,4,22,23,d,-0.219,-0.471,-0.548,-0.734,-0.243,-0.0318,-0.129,0.0627,-0.0377,-0.0855,-0.43,-0.582,-0.442,-0.0203,0.151,-0.781,-0.0268,-0.107,0,4/22/20,,,,0,0
2020,4,23,23,d,-0.233,-0.471,-0.553,-0.742,-0.252,-0.049,-0.133,0.102,-0.0411,-0.132,-0.488,-0.581,-0.414,-0.0362,0.133,-0.759,-0.0204,-0.0869,0,4/23/20,,,,0,0
2020,4,24,23,d,-0.243,-0.459,-0.566,-0.746,-0.25,-0.0668,-0.126,0.124,-0.0478,-0.0668,-0.558,-0.593,-0.455,-0.0466,0.0378,-0.757,-0.0201,-0.0956,0,4/24/20,,,,0,0
2020,4,25,23,d,-0.255,-0.425,-0.561,-0.759,-0.264,-0.0904,-0.133,0.125,-0.128,-0.0615,-0.543,-0.598,-0.509,-0.067,0.0233,-0.742,-0.03,-0.108,0,4/25/20,,,,0,0
2020,4,26,23,d,-0.246,-0.384,-0.556,-0.77,-0.259,-0.0761,-0.1,0.248,-0.158,-0.154,-0.482,-0.591,-0.519,-0.0802,-0.255,-0.732,-0.0177,-0.15,0,4/26/20,,,,0,0
2020,4,27,23,d,-0.24,-0.354,-0.556,-0.786,-0.226,-0.044,-0.0717,0.351,-0.123,-0.172,-0.489,-0.579,-0.454,-0.0955,-0.161,-0.732,0.00268,-0.107,0,4/27/20,,,,0,0
2020,4,28,23,d,-0.268,-0.406,-0.563,-0.814,-0.279,-0.0972,-0.0816,0.317,-0.175,-0.247,-0.585,-0.579,-0.447,-0.131,-0.16,-0.669,0.0231,-0.104,0,4/28/20,,,,0,0
2020,4,29,23,d,-0.255,-0.377,-0.567,-0.854,-0.238,0.0296,-0.0855,0.304,-0.127,0.0836,-0.567,-0.6,-0.499,-0.125,-0.179,-0.701,0.0435,-0.0812,0,4/29/20,,,,0,0
2020,4,30,23,d,-0.227,-0.364,-0.538,-0.818,-0.227,0.105,-0.0744,0.308,-0.111,0.068,-0.525,-0.575,-0.437,-0.104,-0.0092,-0.719,0.0486,-0.0803,0,4/30/20,,,,0,0
2020,5,1,23,d,-0.209,-0.361,-0.517,-0.802,-0.218,0.119,-0.0706,0.332,-0.0953,0.0955,-0.524,-0.536,-0.293,-0.0932,0.184,-0.666,0.0663,-0.0639,0,5/1/20,,,,0,0
